machine_type,maintenance_interval,operating_mode,environment,vibration_level_mm_s,temperature_F,pressure_PSI,load_factor,days_to_failure
Compressor,60,Standby,Indoor,1.6403400049352235,78.40508092742023,101.34784244370073,0.7297705115736812,122.35625421136486
CNC Mill,90,Idle,Humid,1.6505247802681995,70.61414289315323,110.18265805789298,0.7354635285976832,135.86110891853127
CNC Mill,120,Idle,Outdoor,2.626106454879909,78.55031598170838,99.71206674398753,0.08001826975767934,144.2950830732302
Pump,30,Idle,Dusty,2.327327081454004,65.45960864455643,100.9977741094102,0.35946462185394357,125.76904767081622
Compressor,180,Standby,Humid,2.0923263879523004,76.1025911748891,90.51908863169412,0.8583694067196584,111.08138509805514
Conveyor,90,Idle,Humid,2.140867531914687,76.28553923390065,95.32147025336681,0.23260386214875595,145.41987375422707
Motor,60,Standby,Indoor,2.7841696380150625,71.26218394808971,107.69848640222774,0.11550586615646619,135.33315263060337
Compressor,60,Overload,Outdoor,1.914910166746724,66.64714294409242,69.8727442578475,0.32610605663879344,141.64379649959844
Pump,90,Production,Humid,1.3429663457329801,75.70248578214793,95.24067151504262,0.22043788489261396,169.8384120393451
Pump,60,Production,Dusty,2.5435975921976524,74.45018856699102,110.31849951993865,0.9252881947931552,101.19374488774822
Compressor,120,Idle,Outdoor,2.0909195186025302,70.3417792108039,124.61093411508301,0.8679666420021311,115.30441509321119
Pump,30,Standby,Dusty,2.4768358390828906,64.6618552981925,94.02495333804644,0.4996832302829042,121.6032234807254
Compressor,120,Production,Humid,1.9776175963067462,75.12477049335467,117.78054671235681,0.06134387448386802,151.75626412401314
Lathe,60,Standby,Dusty,1.5806552381480534,70.36677635163394,125.35035768126914,0.7145623460931563,127.98618660970463
Compressor,180,Standby,Indoor,2.2014108605414884,64.65342379563067,94.21926398405984,0.6234117313362646,132.86936047523818
Compressor,30,Idle,Dusty,2.0050875353707154,75.43529810758112,91.6268720075227,0.9705546707284959,111.1760348070006
Pump,30,Production,Outdoor,2.092471141437205,91.08305472055386,97.2688829486211,0.558953240270377,116.8085693334275
Pump,90,Idle,Dusty,2.8082852470587083,71.33172334092922,98.77072322405357,0.3363937234029094,129.15124841154682
CNC Mill,90,Idle,Dusty,1.4506487613076497,89.97776541242023,116.36234001783279,0.5190216935785558,133.7794566600037
CNC Mill,180,Production,Indoor,2.1429593302379915,96.14331714730096,88.39412230735607,0.9792632914045163,96.27844384125657
Lathe,30,Production,Dusty,1.5905016549206616,65.46581097622325,123.07098154158204,0.6963624325330305,136.78775922275213
CNC Mill,180,Overload,Dusty,0.704727013439971,75.09044208198965,87.98863670910673,0.6719761379270511,151.8627678462512
Compressor,90,Overload,Humid,1.9755174054888882,96.0373191781631,81.03362620573655,0.24068158972588538,136.93517243183013
Pump,90,Standby,Humid,2.0155114684999034,73.78920038590957,107.85665817338018,0.7436025175606177,122.72029281484082
CNC Mill,30,Production,Outdoor,2.3117610514753792,75.368121457654,118.45840643303809,0.7502718294717717,119.8461683205047
CNC Mill,120,Overload,Humid,1.891229625708028,58.29994525625108,102.6798322151937,0.3172889837759053,155.36379943428622
Lathe,60,Standby,Humid,1.255499822438014,69.68338099680332,106.5262659694941,0.4837138323907132,149.17811261967262
Conveyor,90,Standby,Humid,1.5887842113725685,80.55588684668938,129.31445857037968,0.29460333294045604,147.7264419722553
Lathe,90,Standby,Humid,2.6584794183433518,99.2928264295125,118.6697917230295,0.2587050703242867,125.39959784214771
Compressor,120,Overload,Indoor,1.5816860353546844,73.03993166528309,100.46388126673749,0.025896070249485148,166.11362222253157
Pump,120,Production,Humid,2.791612764846253,58.37373677748645,93.53279675227094,0.2852117446533321,133.8501969948796
Lathe,180,Idle,Indoor,2.5249921462856917,60.947508092266915,116.42588299722078,0.5539699498782749,123.17221382358879
CNC Mill,180,Standby,Indoor,1.8411096978319652,74.64210314061704,112.4392587013883,0.0016011875490288263,162.14188563643197
Pump,60,Overload,Humid,1.6354604184486505,86.7720679805225,106.27865023990124,0.2832190838096674,140.46951943755448
Pump,60,Overload,Dusty,2.5239564845652893,81.37353682875396,95.09479471009767,0.8814103323232501,106.18756239732625
CNC Mill,30,Idle,Indoor,1.8795443774531901,79.60255863510126,98.8541554559975,0.5936485851073608,122.7363121092321
Lathe,180,Idle,Dusty,1.2271749301500208,88.09144386917596,97.78720653072916,0.6078628240809805,143.4079768859597
CNC Mill,90,Overload,Dusty,2.2811583103116293,67.79770912481048,95.34446824628057,0.40336430502635323,133.88361240068227
Conveyor,180,Production,Humid,2.208631723929093,75.19094719957566,90.98277795106026,0.676472143492411,114.02459797887148
Pump,90,Idle,Outdoor,2.568853101357389,69.79617879797604,103.97797953922452,0.18993276623035915,140.17408895517312
Motor,120,Overload,Humid,2.1747974996801487,72.28544264547926,90.30527056345984,0.8187468103841916,109.65879237337637
Motor,180,Idle,Outdoor,1.7254265114771412,64.93730645674515,102.66068756371702,0.11668911993589981,162.3602193504409
Compressor,120,Production,Outdoor,2.634839419801067,71.56023928566204,68.5019015167143,0.6560013546531093,110.8353065704955
CNC Mill,60,Standby,Humid,2.6834952163394217,74.72284433754601,91.00188747098777,0.34114932581968305,131.63657355279986
CNC Mill,60,Idle,Humid,2.1166029819926035,71.2852850013845,116.47493801041071,0.7475129705824768,120.33339738002002
Compressor,30,Production,Outdoor,2.030160957266486,73.38938496986198,86.49356161803266,0.54976455126602,124.27135664606563
Compressor,180,Overload,Humid,1.3383644884474475,79.05040543437187,108.88152941564715,0.4523530384787162,143.10467288779927
Compressor,120,Idle,Outdoor,1.696236828826762,87.386957690644,87.74074374950385,0.169422402093247,152.43540072144606
Pump,90,Idle,Dusty,2.380384820979677,88.11155868112598,111.6367848518983,0.6368214642843528,117.93091154457821
Conveyor,60,Overload,Humid,1.7213598498186498,82.61421767396992,95.54336579202189,0.9747698434204131,110.30082795828298
CNC Mill,60,Standby,Dusty,1.2715810653033386,62.400185215616844,94.95030093452071,0.825603424907015,131.86613203142954
Pump,90,Overload,Indoor,3.7479388948000496,71.39590014430146,100.81527217820525,0.0600081925890118,126.61304395665212
Compressor,120,Idle,Dusty,1.2682970207866557,72.25714969287398,79.84859549317457,0.3762293783611911,158.1968341942372
CNC Mill,120,Overload,Dusty,3.1283756982170585,68.42850169211435,114.58136228134691,0.9255830091902718,98.4717826516008
Pump,180,Production,Outdoor,1.84628827770087,78.42351179029606,119.55150162273605,0.5030437475570214,135.16133676509003
Conveyor,180,Overload,Dusty,1.957718500428096,59.05671506718542,94.59952754507563,0.6621118258081792,130.60869658845195
Pump,30,Idle,Humid,1.6638608639062005,91.93566469528292,107.8630625635232,0.9125993455913904,112.70942552164293
Conveyor,60,Overload,Outdoor,2.391418582368946,86.95220671521714,111.68366020318086,0.8737946904198807,101.63743659122638
Compressor,180,Standby,Indoor,1.280112893444958,79.78202261901758,98.63113671502558,0.501820375540511,141.54134358533634
Conveyor,120,Overload,Humid,1.0798354818829141,74.37890670079815,83.37629270923202,0.43764630265760207,155.32471479829957
CNC Mill,90,Standby,Indoor,2.805085764689303,87.28839295072554,123.91123197927767,0.3396926184795871,117.29432786276156
Compressor,120,Production,Dusty,1.5980138005965112,81.89404936780267,94.11217442606802,0.7190194431628911,129.85941637094226
CNC Mill,60,Standby,Humid,2.373044059769842,86.06637784218093,90.86297846179285,0.28698679947154326,132.61662446151269
Motor,120,Overload,Humid,1.4572719615518919,74.4094791774016,124.58187897000889,0.24988760643090013,150.89748389231042
Lathe,30,Idle,Indoor,2.354210521447291,92.89313085864167,109.15088151334305,0.3562498946037801,117.8946165147394
Conveyor,60,Standby,Humid,2.841773249389225,86.66887875689856,103.8614511408702,0.17721505687879202,125.52028692195884
Lathe,90,Production,Humid,1.7364393072924418,80.09536295435932,85.43859004896174,0.6951198159457673,125.63163800657972
Lathe,30,Standby,Humid,1.0332794466070094,87.55972920431155,112.04206087319831,0.6162406493306123,143.54739786963253
Conveyor,60,Standby,Dusty,2.8443969566549523,70.80838058166027,143.4477790827962,0.4828785341158436,121.13046342308806
Compressor,90,Standby,Indoor,2.463122160762446,63.324996406529735,113.20761495817808,0.39032577926155465,141.8521978344722
Motor,30,Production,Humid,1.7632143831143459,78.21550513047475,107.44132744438848,0.9090625428967315,112.838865306262
CNC Mill,30,Overload,Outdoor,1.891023973365677,74.42909554186531,110.81639194729144,0.029123784989105284,155.88735316516252
Pump,60,Standby,Outdoor,1.444673901875157,73.02282657722371,95.07827000247187,0.7691077435072992,126.34065147029482
CNC Mill,180,Standby,Outdoor,2.71012846622098,87.16312039349403,94.93523905610277,0.9019095717488887,95.86742746526437
Pump,30,Idle,Outdoor,1.7326421960946774,76.6713921321063,94.74331773645675,0.44635457942992596,139.80249196063681
CNC Mill,30,Production,Dusty,1.2906457312262631,77.63569073535484,91.37575066919685,0.5506904914706467,133.56669784945674
Conveyor,90,Standby,Humid,2.1068229407562358,71.72947441245904,94.71332701335973,0.9444636878820379,110.78644647308332
Motor,120,Production,Indoor,1.56999331921073,83.81123139279526,94.64339211626621,0.21227751528551442,152.41049299419743
Pump,60,Standby,Humid,1.484992712068446,82.01875781307919,96.32973236748803,0.5201348477846849,137.56228974911807
Compressor,60,Overload,Dusty,1.7849503981190273,83.73659676894293,95.9098295262985,0.4747211271282129,135.17991156152942
CNC Mill,180,Overload,Outdoor,2.0431776577501854,70.02736033363821,103.64517785514552,0.2583926478703701,140.1019557885301
CNC Mill,180,Standby,Dusty,1.3094451220426264,88.04088460046995,101.18189527311769,0.8185932303731079,132.06615291075724
Pump,60,Overload,Humid,2.692574462606162,93.38768423766373,102.51043680267554,0.8996005947632358,91.37593602126273
Compressor,180,Standby,Indoor,2.3385798560328936,83.42038397324706,122.83446345016723,0.7819325797882088,98.55308748791504
Compressor,90,Overload,Dusty,1.8173185046136344,66.90711712755709,101.15101358074767,0.19535896084860838,155.4026378048678
Conveyor,60,Idle,Indoor,1.548328256851501,66.97797715763798,133.1633648920117,0.08674863550138157,168.24061550734245
Conveyor,180,Idle,Dusty,1.955387273541668,71.24623044406913,105.29034309733917,0.6054444853053423,124.43225466724974
Conveyor,60,Idle,Indoor,2.449717520377861,69.3562278598148,93.29110613675743,0.057094760509883935,151.14094903210838
Conveyor,120,Production,Indoor,2.3722920135998393,74.28907374312735,120.24374858570499,0.6728258885580842,125.17295654357865
Conveyor,30,Production,Outdoor,2.529252150225589,81.32442466367847,98.80709098437703,0.5304242203272427,114.00968834453921
Conveyor,60,Idle,Indoor,1.759811254509839,77.89952440749849,64.09473772398806,0.6627857327436636,129.85691954822053
Motor,30,Production,Outdoor,0.5375374104016615,77.02289056386289,99.93995287247225,0.590170773649744,157.27226082250914
Compressor,180,Overload,Humid,2.6239055989581237,72.58797250199855,96.26236243084064,0.4227025695271728,129.93422329254153
Conveyor,30,Standby,Humid,1.916401928463824,74.2615407283545,124.09821079432503,0.20087718014022826,148.95312253641416
Compressor,60,Standby,Outdoor,2.333083032735831,82.96575507529002,86.5364997249945,0.30570213581048855,126.23677188530459
Compressor,120,Standby,Outdoor,2.834614377320151,54.88041972500185,95.01017772882592,0.5245005742189764,129.1633851150208
Lathe,180,Idle,Dusty,3.217204316618841,74.88609591521268,119.01459064090687,0.6518680936476059,95.58315807403582
Motor,60,Production,Dusty,1.6750892609295898,77.87987594927326,105.9161279908627,0.7794830168845285,132.6284328520099
Conveyor,180,Overload,Dusty,2.0669799535828224,82.83583068547293,97.42814762540299,0.7671707184490608,116.68779640822987
CNC Mill,90,Overload,Humid,2.6834182303027228,64.89954060716175,88.65271500290449,0.9726887432610853,97.25296424423358
Pump,30,Idle,Dusty,1.577860490738502,64.37090317546881,105.27618590312547,0.28584144866340944,162.5085242268564
CNC Mill,90,Overload,Indoor,1.708944203104786,80.83954994878134,99.56048285172596,0.07111070821343679,156.79986038268734
Motor,60,Overload,Indoor,1.7059807107705625,55.95547759743084,88.48256102189204,0.3456569355418593,154.51277240381026
Pump,120,Overload,Dusty,1.9859548432959888,88.32189110760785,89.26230188008202,0.7432944752240767,110.55088693858366
Motor,180,Overload,Indoor,1.889938159855015,77.2659199149281,87.78291828332377,0.4381116510332952,127.27179929611171
Compressor,30,Production,Humid,1.7031023388718378,90.58721212843437,85.1116657935418,0.8177884305894194,117.7768884807092
Pump,180,Overload,Indoor,1.5171212921968702,64.12927623430487,114.01050639958504,0.549326365186015,136.98598397052137
Compressor,60,Standby,Humid,2.4059701641976456,70.6364053128176,111.99090037930657,0.929791722630503,101.10633626885623
CNC Mill,180,Idle,Outdoor,2.6689155104830586,50.92131673073114,114.03511684578689,0.9478634419990688,110.93208209427121
CNC Mill,30,Production,Outdoor,2.7413573970862073,67.04310237004724,100.06749323152786,0.06930450601874871,140.68269356483722
Pump,60,Overload,Outdoor,1.759463221307758,73.16153119278121,96.36056818299765,0.4564134397124243,141.19505734578775
Pump,180,Production,Outdoor,2.4268623361286386,55.37292419991563,96.63426835162996,0.609689061249568,122.22336154524274
Conveyor,120,Overload,Indoor,2.1181629513638875,71.05373187801601,115.31652359359163,0.2558725408122128,142.5739511274141
Motor,60,Standby,Dusty,1.7146643256933374,55.12659823139756,72.69778267006257,0.40707677937898024,153.6065039262764
Conveyor,60,Idle,Indoor,2.367109109354098,72.42539815088574,92.28270844963866,0.6776815411176983,112.80367910191165
Motor,120,Overload,Humid,1.6916974729772516,86.47111927108236,86.68981558743374,0.22673422689836142,155.02559694870533
Conveyor,90,Overload,Indoor,1.8119116986091557,74.65020249885877,120.39831319882612,0.6019813529744524,128.15047756526124
Compressor,30,Overload,Indoor,1.3116351487481852,91.58207372611803,92.83813714829323,0.6974478281643061,134.9959526938415
Pump,90,Overload,Humid,1.767889451283387,82.86292563394609,75.46016746840338,0.09049631109586675,152.84690487883356
CNC Mill,180,Idle,Outdoor,2.1269306045072924,88.48147848606972,103.35135463370185,0.49752931602745276,115.5018050350399
Motor,120,Idle,Outdoor,2.784467247838748,67.35054759121716,94.44828707659128,0.2630800299241908,126.79687570842867
Motor,90,Standby,Outdoor,1.8232522768991566,67.10858371607398,91.64606788472557,0.7243863559980446,129.64174124873452
CNC Mill,60,Idle,Dusty,1.4809154264565332,78.45613416385369,90.09952064911259,0.18955550853694048,161.83972772488758
Conveyor,180,Overload,Humid,2.7486844854670625,59.22297908367141,89.5077283125879,0.8922379155381064,114.65181063504454
Motor,180,Standby,Humid,1.7477237814578912,79.7114374976209,110.62840472284967,0.4309413365183269,139.28383243908183
Compressor,90,Standby,Indoor,1.1258091719295675,71.76080183453071,103.35681049836765,0.1980030303075535,160.8170453912927
Pump,90,Standby,Dusty,2.066546867568392,88.29996837546658,97.03051366554206,0.43802179635032934,129.01041404610615
CNC Mill,120,Overload,Outdoor,1.8376132633604125,81.79512254079411,83.52641684730496,0.40874376280852787,132.7869119551675
Pump,30,Production,Dusty,3.1501978213425854,85.96706430340127,97.46660014918119,0.4289189594937103,109.5275215527349
Motor,90,Overload,Humid,2.237683017173606,67.45793918604953,103.90941786400039,0.5855612934974469,122.53193262660302
Motor,90,Idle,Humid,1.9268288231725819,85.48210268761729,104.47981672389236,0.5211737249135375,117.21583476121378
CNC Mill,60,Idle,Indoor,1.5377513953721982,89.44712494364283,102.41326574487654,0.14977713168090268,158.61683133478897
Compressor,180,Overload,Indoor,2.1650834205964835,74.61286176619659,86.16110999758708,0.06557907264663632,149.98086341591392
Lathe,30,Overload,Humid,2.7283549750308973,67.60649380633512,63.95235111111971,0.7294154487265405,110.40718282897038
CNC Mill,60,Standby,Outdoor,2.15590709173863,67.78212798765591,126.994281400779,0.5597174359283135,134.9884292461814
Lathe,120,Overload,Outdoor,1.576285153941027,87.39012992015965,80.35544688837203,0.35900076807926373,151.2234271037937
Conveyor,120,Standby,Dusty,2.269403105875977,101.84345742423311,70.52563061999592,0.8083578224980739,101.87272130620498
Lathe,90,Idle,Humid,1.9756965525635923,65.18354929824778,101.95773419506143,0.38805847426095696,144.0063786675745
Compressor,90,Standby,Humid,2.224306551659081,64.4147994995744,74.37222245153919,0.7959650896006075,120.822579117567
Conveyor,120,Overload,Outdoor,1.8225963249078898,84.21414180674479,87.92801877137671,0.3057561275123747,139.67928100641785
Lathe,90,Idle,Outdoor,1.810852362869394,67.46086470633355,108.23275638713243,0.07284529754519975,161.59082740463356
Conveyor,30,Production,Humid,1.7911101012841102,85.18355384228269,126.59030902711069,0.9326396937999291,110.67835455247594
Lathe,90,Standby,Indoor,2.471119075748681,79.65346173526646,105.81267712408565,0.39455112928137315,122.09020486930885
Compressor,180,Idle,Humid,1.8158873623794543,74.76022697502036,93.41261093684679,0.7926925728493779,121.77337855682123
Lathe,90,Standby,Humid,1.7701346343128865,79.41271534521688,99.22870668389737,0.27914413322230447,147.76925224253824
Lathe,60,Idle,Outdoor,1.5289670492188168,78.80198369153393,72.87121064237647,0.646365112123656,135.28649605155164
Lathe,30,Idle,Outdoor,2.2270069008583837,73.20393502213824,93.23871836252275,0.8733108732577283,112.37896972102334
CNC Mill,60,Standby,Indoor,2.1558509010656093,57.436389683615054,93.25327594109584,0.041644022339980324,154.3874599295094
CNC Mill,60,Production,Indoor,1.7756158877556845,76.78650728589035,102.29992993205771,0.8306357646860892,125.70893508063496
CNC Mill,180,Idle,Dusty,1.6453106462210696,90.73060366064163,129.13284419040656,0.5713330049719286,133.89324113393045
Compressor,30,Idle,Humid,2.938086706613856,58.912313367954766,70.94807066901642,0.6074717539085692,115.92777944722309
Conveyor,30,Idle,Outdoor,1.0597784724375812,65.34214979861055,93.8848358263827,0.5231580008059826,157.25299908717116
Motor,30,Production,Indoor,2.2465860016008605,79.26826974766011,72.49735684012231,0.8744751032836424,105.62762109442808
Lathe,30,Production,Dusty,2.6457017741080042,75.38591862732281,92.44953860124238,0.04343335723563746,145.98112565645397
Lathe,30,Overload,Dusty,0.30659311925585,79.1118215958429,87.03096788323009,0.2610283915358481,172.1894480095023
Compressor,180,Standby,Outdoor,2.3970700300380896,68.00681792172338,77.584805387479,0.8757625388591553,115.97936647187336
Lathe,90,Production,Outdoor,1.889872699251956,86.62458286592306,113.69638045794669,0.752345702531956,119.78400751449134
CNC Mill,60,Standby,Dusty,2.1280274321416295,75.46900565690211,103.83471555775644,0.017645160178605845,157.4498594776305
Motor,30,Overload,Indoor,1.838381017738955,81.96985522343057,111.93783444481069,0.5170062832097087,130.87187349089112
Pump,90,Standby,Dusty,2.5376967228230383,78.20277410971096,92.02519262998759,0.5295726807126748,111.60295192838655
Lathe,90,Production,Humid,2.1815596708356786,76.75494967960992,98.93925286329876,0.4008821351279104,137.3668984876898
CNC Mill,60,Standby,Humid,2.065859944767158,81.26833657028129,123.91960961824472,0.2973933320619897,131.28115954190395
Pump,180,Production,Outdoor,1.5505696965207036,76.8648795396695,99.95919707336331,0.6817248504123421,135.94978708025678
Motor,120,Standby,Indoor,2.9411461169170945,63.09800971904488,112.11934823739162,0.20779046470475382,130.37791348273683
Pump,120,Production,Indoor,2.0049655098666355,85.87356825715965,90.73815545924907,0.7989485620717061,104.08123430034911
CNC Mill,90,Production,Humid,3.1449028987302294,83.18127286248183,110.7402601504639,0.8030371607674718,90.36444607434855
Conveyor,60,Standby,Dusty,2.9637846925890976,53.9314960864219,91.76620960292048,0.4152614375728205,133.90948897905807
Conveyor,120,Overload,Outdoor,1.1108245163673096,68.45799715124323,71.55366435910491,0.28354801090964765,159.54909180945634
Pump,90,Idle,Dusty,1.6725270195986548,85.42360462492807,99.88625668118438,0.2838781815907132,152.6389213380013
Compressor,180,Overload,Dusty,1.4815244970125292,56.730714535221665,92.94545286094058,0.4822913239962101,156.17328931148148
Pump,120,Standby,Dusty,1.9758969592564688,84.43566881900745,75.62827960904107,0.7195792247493588,118.06906277972837
Lathe,90,Overload,Indoor,2.093582010243081,73.5877746434575,102.87239277509761,0.35886869099385876,136.21291664252112
Lathe,90,Production,Humid,2.1149632339467153,88.40282570333991,86.59710272570018,0.6100433454577515,116.1676684375341
Conveyor,30,Idle,Indoor,2.5270643380094895,74.98853210924537,146.38961917694024,0.38248446058259433,129.99106029981223
Compressor,180,Standby,Humid,2.7467913846544345,67.77932007004372,78.03336649879499,0.3045231891513833,135.1785571069156
CNC Mill,30,Standby,Outdoor,2.4837438746193192,78.0808566075914,81.8061258632479,0.02485951591579416,142.0742373197678
Lathe,60,Standby,Outdoor,1.7195323928881265,74.69614510490014,113.04326659971686,0.003914105735390638,159.03300766659402
Conveyor,30,Idle,Dusty,1.6089880674462802,66.89148865859319,98.00467179039866,0.22720767783200446,156.94497633806824
Motor,30,Production,Humid,2.0013809179419684,97.18343483011387,112.73803463893327,0.40640628680099544,133.02849326534064
Conveyor,120,Standby,Humid,2.2130597632023306,65.28901818415684,105.70586580846852,0.8512611673620603,109.44679557408959
Lathe,90,Overload,Humid,1.9084043271414388,52.57044624940206,91.26539308103227,0.7984842429304254,136.33486640966277
Lathe,180,Standby,Dusty,1.327257581873889,90.81698968121492,79.31361410380552,0.2671652625879899,149.89948955048095
Conveyor,30,Standby,Dusty,2.3410297542884004,69.16436527684074,116.06624621092048,0.24454044298429933,133.1065044108036
CNC Mill,180,Standby,Outdoor,1.8038426156330483,72.03226739034304,80.6732472161605,0.22732207107002744,149.23274843083772
Pump,30,Standby,Indoor,1.7887436327889783,71.42093935370966,108.38358941746242,0.339237340528867,149.60113100562364
Lathe,60,Production,Humid,1.9726936629709537,69.30348565841675,113.78498135885273,0.4981987195616854,144.99351765849207
Conveyor,30,Overload,Humid,1.8800505414599196,67.33807528736554,98.09623293955059,0.4386677720315755,135.1596993086322
Conveyor,120,Production,Indoor,1.8167494722439492,65.03182697503036,95.43778696468296,0.21827319878149376,141.13955474825485
Compressor,90,Overload,Humid,1.3599373465334053,75.64759761704566,85.2441084300847,0.13045140994361804,156.90711968633846
Pump,60,Standby,Dusty,1.9438762665241707,70.98012442324365,106.94114075056453,0.012577812486195383,165.65559937291752
Motor,30,Idle,Dusty,2.351476895953434,82.30362190333946,54.31106753377582,0.15396323866650385,130.15178066059428
CNC Mill,180,Production,Humid,2.1323220025606444,79.82694051616154,110.73589508585215,0.7053563701941182,124.65854063539737
Motor,60,Idle,Dusty,2.474060719550322,65.72487806474595,101.79214511463572,0.24363856934558292,146.54846284815102
Pump,60,Production,Dusty,1.6357274888399966,76.08521276072356,96.65776450420476,0.4686018101215098,141.76793454707658
Pump,30,Standby,Humid,1.3609707604410992,70.82161675878646,103.63453411995772,0.5913011489232447,139.67289241388738
Pump,60,Production,Outdoor,1.8770750105110017,65.08339557366334,79.39665412101807,0.8868409028316071,120.85105999045368
Motor,180,Standby,Indoor,1.6928816907256514,81.89431570515133,63.805109678861754,0.8888550983934195,118.80789017394085
Pump,60,Production,Dusty,1.744832508396126,73.78674720691635,107.02862604930942,0.745733733681359,128.21567186817785
Conveyor,180,Standby,Outdoor,2.1058748590405636,70.92449979829522,119.74819258277034,0.03515699204850142,164.3607001839666
Motor,30,Standby,Dusty,1.7484597304476723,66.44432763576721,73.90897042094895,0.5750704190854149,136.75460836975972
Pump,90,Overload,Dusty,1.3749657553968029,64.72063238926661,84.21279884505381,0.7865834708315065,129.30698028774032
Conveyor,60,Standby,Indoor,1.720502636059001,94.88768023914545,111.28487339541155,0.01728804476336321,144.89530138541846
Compressor,90,Overload,Dusty,2.1700296834304007,78.34118649629997,105.3833463992028,0.5496846136565783,116.55812606011733
Pump,180,Standby,Indoor,2.335740300503459,64.08870962797184,144.44662684460062,0.8577641457860294,114.33402649932142
Motor,60,Idle,Indoor,2.3307113920416733,77.87865898322814,116.13486203238847,0.47410207584226693,124.56949537182685
Lathe,120,Standby,Indoor,2.212236547123955,85.62016176795538,112.53136707839573,0.004106202897448452,147.90315104314217
Pump,90,Idle,Outdoor,1.9159532670173778,76.67517612530042,88.54316950007676,0.01101335833560746,155.10738097619094
Lathe,60,Idle,Humid,2.2024570494795648,88.74021342133125,107.87208694586023,0.41663603741375055,120.19811613544215
Conveyor,90,Standby,Outdoor,1.9788321709008814,59.57186857930033,122.43120493713054,0.15500866741675456,160.95866834463175
Compressor,60,Idle,Humid,2.0565480689101188,55.086779526197894,97.53413852390642,0.6644506570932596,120.78779650480445
CNC Mill,30,Overload,Humid,1.53033663106703,77.60517421853753,98.24178139394301,0.708799264906154,126.14273918531427
Compressor,90,Production,Indoor,2.0219374818803577,77.76496143373883,102.12030289910399,0.1778797954606286,150.71723067233395
Pump,120,Standby,Dusty,2.189333117125706,41.60499821745758,90.03251977791648,0.8885332885244849,121.47998198901765
Lathe,120,Idle,Indoor,2.1705636567198545,68.76423908797985,104.03445271184971,0.4419078449789259,137.06959217165917
Lathe,180,Standby,Dusty,1.3562404869703508,64.91337685616544,103.65958207413522,0.14284590759192373,164.27491097523173
Motor,60,Overload,Humid,2.0481303882016912,61.08053759296844,122.19979619770984,0.7642515980693955,123.00531916686074
Lathe,90,Standby,Indoor,1.2780552112680432,64.88958235390189,97.15911336233945,0.7899745000167728,140.36998217587353
Motor,180,Standby,Dusty,2.086838323069263,80.9578780159936,110.1209281909526,0.6392954726654575,114.43027931202943
Conveyor,90,Idle,Outdoor,1.649331404198643,64.82594978710291,97.60652077011923,0.8534655532025531,130.65351101272978
CNC Mill,60,Overload,Dusty,2.8528214712627227,65.16877865418158,109.59639162673366,0.7373729720306713,108.72013510836003
Pump,120,Production,Indoor,2.059621664647945,58.811946911423206,96.24912316312154,0.8822057372269906,126.57350072687512
Motor,30,Production,Outdoor,2.4005820099119615,87.68909642515825,108.6020948041781,0.43388804848547946,122.49015902314136
CNC Mill,120,Idle,Dusty,3.05543631851214,79.34632365470634,110.92353743632673,0.7475971280994425,91.49082229503517
Lathe,180,Standby,Dusty,1.5912990944556396,50.076437970970986,84.00015800413286,0.9997515634290444,136.78819306365568
Lathe,30,Idle,Dusty,2.2178374554529556,65.17759920776814,116.53563131005902,0.7249311975196192,116.87817668706506
CNC Mill,180,Idle,Dusty,1.4070444953835768,80.28517884394925,97.50283919577967,0.11418378023713216,159.87155123782753
Lathe,60,Idle,Dusty,2.1724485041249597,87.81392548982836,92.95304958060775,0.518318722429183,126.51517568593636
Conveyor,30,Standby,Outdoor,2.8828546332252016,83.40838759366656,89.34987832494967,0.5873477912430279,96.87168510309309
Conveyor,180,Overload,Humid,1.6860583927791053,71.44317089742114,104.47300417147362,0.17421067507139099,164.0450578427071
CNC Mill,60,Idle,Outdoor,1.557022843352702,55.686231392069615,99.93067466644716,0.9628916341780376,122.11742426637771
Motor,120,Standby,Outdoor,1.9544128832407184,83.70248993911311,105.5621077831253,0.1755797776346163,143.00651138471042
Motor,60,Overload,Outdoor,3.0229086440441426,72.03103148679496,105.85331176477719,0.17755791971322277,131.09270491104692
CNC Mill,90,Idle,Humid,2.3855194599766274,75.6886201461507,109.12876968025267,0.915167137974555,103.47841454823734
Motor,60,Production,Indoor,1.5475426739719946,73.22579561791503,141.64426174229587,0.46520543312167106,148.1218573477713
Motor,60,Overload,Humid,2.7275302912408845,61.44470500423732,100.59537635997776,0.0631882792745162,138.5635898544826
Conveyor,90,Idle,Outdoor,1.1724685038334066,78.64250212222989,88.9813992014114,0.5981874999385286,145.9572606341541
Motor,180,Overload,Dusty,3.0682795644013625,77.26459031113447,69.7028000149265,0.6018263486330478,108.94700806362077
Compressor,180,Overload,Dusty,2.4282253400075797,70.74211157085202,82.0702480271412,0.0645007586865618,152.98552862632377
Pump,60,Overload,Outdoor,2.881778720003359,79.71105799862487,118.53022976129365,0.972522495633662,80.93446795910522
Lathe,90,Overload,Dusty,1.1761009458079825,61.26000452576694,110.79886760159661,0.5440299652945756,146.301804387083
Compressor,90,Overload,Outdoor,2.0847209154298434,72.30997224116891,79.7502093022751,0.5597957221797643,127.4489312135379
Motor,120,Overload,Dusty,1.9330555367171423,75.2612747293579,136.9631866149883,0.5201154145023945,125.89835226934497
